id,member_id,loan_amnt,funded_amnt,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,loan_is_bad
3285955,4058287,15000,15000,467.43,A,A3,Lockheed Martin,10.0,RENT,124000.0,credit_card,Credit card refinance loan,802xx,CO,12.13,0,Oct-1997,0,26.0,,7,0,30535,82.1%,19,f,0,,INDIVIDUAL,0,0.0,561321.0,False
3221051,3964031,7000,7000,245.41,C,C3,mt.washington residience,1.0,RENT,50000.0,debt_consolidation,Debt consolidation,547xx,WI,18.26,0,Jun-1986,0,,,15,0,9935,92%,21,f,0,,INDIVIDUAL,0,0.0,29140.0,False
3285905,4058230,28000,28000,677.94,C,C3,Middletown board of education,7.0,MORTGAGE,88000.0,debt_consolidation,Back on track,087xx,NJ,25.45,0,Feb-1999,2,,,9,0,38419,72.5%,25,f,0,,INDIVIDUAL,0,0.0,74527.0,True
3295989,4068312,19000,19000,414.44,B,B2,Greene County Board of Education,3.0,RENT,110000.0,credit_card,Credit Card Refinance,302xx,GA,24.33,0,Sep-1998,0,,,12,0,54947,83.4%,26,f,0,,INDIVIDUAL,0,0.0,432259.0,True
3285900,4058223,24000,24000,606.45,D,D1,DFW DPS,2.0,MORTGAGE,56000.0,debt_consolidation,Debt Free 2013,760xx,TX,14.09,0,Jun-2004,1,,,13,0,18385,67.6%,29,w,0,,INDIVIDUAL,0,0.0,231360.0,False
3285947,4058277,30000,30000,811.61,E,E2,Wells Fargo Bank ,2.0,RENT,80000.0,debt_consolidation,Debt consolidation,925xx,CA,19.63,0,Jul-2001,0,29.0,,13,0,22541,76.4%,19,w,0,29.0,INDIVIDUAL,0,0.0,36613.0,True
3285830,4058146,6250,6250,223.68,C,C5,Mike  Makled,1.0,RENT,21000.0,credit_card,Credit Car Payments,331xx,FL,12.0,0,Sep-2006,1,,,7,0,7662,58.5%,9,w,0,,INDIVIDUAL,0,0.0,7662.0,False
3285938,4058268,7425,7425,271.24,D,D3,NYS OFFICE OF THE COMTROLLER,8.0,MORTGAGE,70000.0,small_business,Business,127xx,NY,12.29,1,Jan-1999,0,18.0,87.0,10,1,7861,79.4%,14,f,0,,INDIVIDUAL,0,0.0,101195.0,False
3218733,3961431,9600,9600,319.41,B,B3,Humboldt County,3.0,RENT,70000.0,debt_consolidation,Debt consolidation,955xx,CA,21.13,0,Apr-2001,0,,,22,0,20232,56.5%,27,f,0,,INDIVIDUAL,0,0.0,75083.0,False
3056874,3729463,16725,16725,409.31,C,C4,new york city board of education,10.0,RENT,44000.0,debt_consolidation,much needed,112xx,NY,28.23,0,Jan-1996,0,,,21,0,23686,69.7%,33,w,0,,INDIVIDUAL,0,0.0,85526.0,True
3295948,4068265,8400,8400,275.57,B,B2,Crystal Flash,10.0,MORTGAGE,52000.0,credit_card,credit card relief,495xx,MI,26.22,0,Jan-1996,0,,,11,0,28918,93.9%,21,f,0,,INDIVIDUAL,0,0.0,127174.0,False
3285916,4058244,5000,5000,175.3,C,C3,Harbourage Place Condominium Association,5.0,MORTGAGE,29000.0,home_improvement,Home Improvement Roof job,331xx,FL,10.63,1,Jan-1995,2,7.0,,6,0,7328,76.3%,19,f,0,7.0,INDIVIDUAL,0,0.0,143619.0,False
3285911,4058237,13600,13600,417.57,A,A2,Bank of the West,5.0,MORTGAGE,120000.0,debt_consolidation,Debt consolidation,954xx,CA,14.36,0,Jan-1999,0,,,6,0,13749,80.9%,15,f,0,,INDIVIDUAL,0,0.0,675846.0,False
3239571,3982350,4750,4750,174.24,D,D4,Times Union,4.0,RENT,42000.0,other,Medical loan,122xx,NY,19.14,0,Oct-1990,1,46.0,,12,0,8890,42.1%,27,f,0,,INDIVIDUAL,0,0.0,38250.0,False
3285726,4058026,9600,9600,329.65,C,C1,Vernon Twp DPW,8.0,MORTGAGE,57000.0,debt_consolidation,Consoladtion,074xx,NJ,18.63,0,Sep-2001,1,,111.0,12,1,13850,57.5%,15,f,0,,INDIVIDUAL,0,0.0,25473.0,False
3217425,3959948,22750,22750,550.83,C,C3,Avera McKennan,1.0,RENT,55600.0,credit_card,Getting Serious about $,571xx,SD,32.48,0,Oct-2003,0,,,9,0,24754,88.4%,25,w,0,,INDIVIDUAL,0,0.0,73722.0,False
3295919,4068230,14000,14000,480.74,C,C1,Genex Services,3.0,MORTGAGE,73000.0,debt_consolidation,Debt,554xx,MN,23.52,0,Sep-2001,0,,,14,0,22067,89.7%,24,f,0,,INDIVIDUAL,0,0.0,247855.0,False
3295909,4068219,12800,12800,431.97,B,B4,CYBER RESOURCE GROUP INC,7.0,RENT,70000.0,debt_consolidation,Personal Loan,232xx,VA,7.61,0,Jun-2003,0,,,7,0,31997,70.4%,27,f,0,,INDIVIDUAL,0,0.0,31997.0,False
3285651,4057936,21000,21000,654.39,A,A3,,10.0,MORTGAGE,80000.0,debt_consolidation,Debt consolidation,494xx,MI,19.56,0,Jan-2001,3,,,9,0,13164,47.7%,19,w,0,,INDIVIDUAL,0,0.0,85645.0,False
3295898,4068206,20000,20000,608.72,A,A1,AstraZeneca,7.0,RENT,100000.0,credit_card,Credit cards refinance,198xx,DE,6.41,0,Jan-2000,0,,,19,0,24336,14.5%,31,w,0,,INDIVIDUAL,0,0.0,24336.0,False
3295839,4068142,5500,5500,191.5,C,C2,Building Energy,4.0,RENT,60000.0,home_improvement,Home improvement,054xx,VT,16.14,0,Apr-2003,0,,,9,0,12460,35.1%,12,f,0,,INDIVIDUAL,0,0.0,31842.0,True
3217286,3959785,25000,25000,697.18,E,E5,United States Marine Corps,9.0,RENT,65000.0,debt_consolidation,Loan,920xx,CA,27.8,0,Sep-2004,1,,,11,0,22337,80.6%,22,f,0,,INDIVIDUAL,0,0.0,60982.0,False
3295880,4068187,8725,8725,286.23,B,B2,Vida y Salud Health systems,10.0,MORTGAGE,41000.0,debt_consolidation,free,788xx,TX,27.42,0,Dec-1996,0,44.0,,9,0,10201,53.7%,32,f,0,44.0,INDIVIDUAL,0,0.0,184274.0,False
3285842,4058162,6975,6975,239.51,C,C1,Fisher Island Community Association,4.0,RENT,52000.0,major_purchase,Loan for Diamond,331xx,FL,21.48,0,Sep-2001,1,,,5,0,19588,74.5%,13,w,0,,INDIVIDUAL,0,0.0,55205.0,False
3295805,4068106,16575,16575,585.11,C,C4,Pepsi Cola,8.0,RENT,40143.0,debt_consolidation,Lending Loan,564xx,MN,20.63,0,Jul-2004,0,,,6,0,17361,99.8%,10,f,0,,INDIVIDUAL,0,0.0,129230.0,False
3237355,3979847,10500,10500,339.6,B,B1,Detroit Board of Education,10.0,MORTGAGE,84000.0,debt_consolidation,Debt Consolidation,480xx,MI,31.51,0,Jan-1984,0,28.0,,24,0,16718,66.6%,37,w,0,,INDIVIDUAL,0,0.0,466474.0,False
3295887,4068195,12375,12375,405.97,B,B2,FOREX EXPRESS,5.0,RENT,36395.0,debt_consolidation,GET OUT OF DEBT!!,900xx,CA,18.96,0,Mar-1992,0,,,4,0,5029,34.2%,12,f,0,,INDIVIDUAL,0,0.0,16629.0,False
3285796,4058105,2000,2000,74.05,D,D5,AutoMaster ,10.0,OWN,45000.0,other,DOG,057xx,VT,3.72,0,Nov-1996,0,32.0,,3,0,3986,43.3%,28,f,0,35.0,INDIVIDUAL,0,0.0,3986.0,False
3295870,4068177,8325,8325,280.95,B,B4,Peytons Northern,6.0,MORTGAGE,25000.0,debt_consolidation,Debt consolidation,467xx,IN,26.54,0,Oct-2006,0,,,8,0,7309,49.1%,12,w,0,,INDIVIDUAL,0,0.0,68267.0,False
3146593,3858888,35000,35000,1197.75,B,B5,AFSCME Council 13,5.0,MORTGAGE,100000.0,credit_card,Credit card refinancing,172xx,PA,21.82,0,Nov-1999,0,,,15,0,38542,65.3%,36,f,0,,INDIVIDUAL,0,0.0,181741.0,False
3285779,4058087,10000,10000,323.43,B,B1,OptumHealth,1.0,MORTGAGE,55000.0,debt_consolidation,Credit Card Consolidation,554xx,MN,15.86,0,Nov-2003,1,,,12,0,16993,62.2%,33,f,0,,INDIVIDUAL,0,0.0,189324.0,False
3264988,4017190,17500,17500,423.71,C,C3,Gold Strike Casino Resort,5.0,OWN,62000.0,credit_card,Credit card refinancing,723xx,AR,18.82,0,Jan-2005,0,,,11,0,19521,74.8%,13,w,0,,INDIVIDUAL,0,0.0,38784.0,False
3295844,4068148,14400,14400,465.73,B,B1,Hyatt Hotels,10.0,RENT,80000.0,debt_consolidation,Credit Card consolidation,070xx,NJ,23.28,0,Jun-2003,2,,,9,0,15930,61.7%,29,f,0,,INDIVIDUAL,0,0.0,203831.0,True
3285801,4058111,12000,12000,375.49,A,A4,PUSD,9.0,MORTGAGE,81760.0,debt_consolidation,Working Hard,917xx,CA,7.85,0,Feb-1991,1,,,21,0,11923,55.2%,50,f,0,,INDIVIDUAL,0,0.0,497041.0,True
1027035,1256227,8000,8000,262.45,B,B2,Thermasource Cementing,5.0,MORTGAGE,140000.0,major_purchase,New Windows,956xx,CA,25.63,0,Jul-2000,1,,,21,0,33885,93.1%,40,w,0,,INDIVIDUAL,0,0.0,460198.0,False
3285814,4058127,8750,8750,291.13,B,B3,State of California,10.0,MORTGAGE,70000.0,debt_consolidation,Debt consolidation,957xx,CA,7.65,0,Dec-1999,2,,90.0,16,1,8772,42%,30,w,0,,INDIVIDUAL,0,0.0,245573.0,False
3285408,4057650,7000,7000,184.37,D,D5,US BORDER PATROL MCALLEN,10.0,MORTGAGE,120000.0,car,Car financing,785xx,TX,22.99,0,May-2000,3,,,14,0,45656,96.7%,45,w,0,,INDIVIDUAL,0,0.0,246869.0,False
3221068,3964049,11875,11875,400.75,B,B4,verizon,10.0,RENT,67000.0,credit_card,payoff debt,130xx,NY,30.99,0,Feb-1999,0,,,11,0,45462,76.3%,26,f,0,,INDIVIDUAL,0,0.0,73662.0,False
3285818,4058132,5000,5000,175.3,C,C3,Sempra Energy,1.0,OWN,105000.0,other,Other,920xx,CA,5.51,0,May-2001,1,,,4,0,1268,84.5%,16,w,0,,INDIVIDUAL,0,58.0,335097.0,False
3295825,4068128,20500,20500,623.93,A,A1,Old Dominion Freightline,1.0,MORTGAGE,46000.0,home_improvement,Home Pool loan,328xx,FL,5.97,0,Dec-1998,0,64.0,,13,0,10,0%,45,f,0,,INDIVIDUAL,0,0.0,158186.0,False
3285769,4058077,6625,6625,237.1,C,C5,Pueblo Norte Five Star Senior Living Inc,2.0,OWN,23000.0,debt_consolidation,Better 2013,852xx,AZ,32.35,0,Jun-1997,3,,,5,0,12437,80.2%,8,w,0,,INDIVIDUAL,0,0.0,26170.0,False
3285756,4058063,16750,16750,457.78,E,E3,Trinity Towers,9.0,MORTGAGE,92000.0,debt_consolidation,Debt Consolidation,784xx,TX,14.22,0,Jan-1992,3,39.0,,12,0,9893,64.2%,25,w,0,39.0,INDIVIDUAL,0,45.0,135385.0,False
3285752,4058057,10000,10000,343.39,C,C1,Ecolab,3.0,RENT,32000.0,credit_card,Credit card refinancing,606xx,IL,23.29,0,Apr-2008,0,,,7,0,5900,64.8%,10,f,0,,INDIVIDUAL,0,0.0,12678.0,False
3295798,4068096,17950,17950,633.65,C,C4,citi & u s airforce,10.0,MORTGAGE,50000.0,home_improvement,kitchen,335xx,FL,23.48,1,Jan-1997,0,10.0,,10,0,9999,68.5%,22,f,0,,INDIVIDUAL,0,0.0,161813.0,False
3108049,3780606,6625,6625,232.27,C,C3,kmart distribution center,1.0,RENT,24000.0,debt_consolidation,.high apr credit payoff,923xx,CA,19.2,0,Apr-2004,0,,,9,0,7824,79.8%,15,f,0,,INDIVIDUAL,0,0.0,7824.0,False
3198555,3931519,16750,16750,474.89,F,F2,US Army,9.0,RENT,37717.2,major_purchase,appliance purchase,809xx,CO,32.03,0,Oct-2004,1,,,6,0,14838,74.2%,12,w,0,,INDIVIDUAL,0,0.0,28691.0,False
3285663,4057954,21000,21000,708.69,B,B4,Bank of America,6.0,RENT,90000.0,credit_card,Payoff Three Cards,020xx,MA,11.58,0,May-1995,0,34.0,,6,0,35563,87.8%,14,f,0,34.0,INDIVIDUAL,0,0.0,35563.0,False
3285746,4058051,2500,2500,87.65,C,C3,Randall-Reilly,1.0,RENT,55000.0,major_purchase,Engagement Ring,354xx,AL,13.75,0,May-2005,2,,,19,0,12494,25%,27,w,0,,INDIVIDUAL,0,0.0,120265.0,False
3284628,4056791,25000,25000,808.56,B,B1,National Default Servicing Corp,1.0,MORTGAGE,220000.0,home_improvement,Home Improvement,852xx,AZ,23.96,0,Apr-1983,1,,,16,0,198600,89.4%,36,f,0,,INDIVIDUAL,0,0.0,838685.0,False
3294651,4066821,16000,16000,383.25,C,C2,Tower Cloud Inc.,3.0,MORTGAGE,65000.0,home_improvement,Home Improvements ,328xx,FL,25.16,0,May-2003,0,36.0,,35,0,10878,27.6%,46,f,0,36.0,INDIVIDUAL,0,0.0,166788.0,False
3285737,4058040,5000,5000,166.36,B,B3,APUS,2.0,RENT,39632.0,debt_consolidation,Credit Card Payoff,208xx,MD,30.18,0,Mar-2002,0,,,12,0,18864,58.6%,28,f,0,,INDIVIDUAL,0,0.0,55632.0,False
3295784,4068077,5200,5200,162.71,A,A4,at&t,10.0,MORTGAGE,80000.0,major_purchase,hot tub,669xx,KS,17.16,0,Feb-1997,0,,,4,0,12191,97.5%,13,f,0,,INDIVIDUAL,0,0.0,106811.0,False
3295781,4068072,25925,25925,565.49,B,B2,Marriott International,10.0,MORTGAGE,62000.0,debt_consolidation,Debt Consolidation,760xx,TX,12.12,0,Oct-1993,1,,,11,0,28708,43.1%,30,w,0,,INDIVIDUAL,0,0.0,295543.0,False
3285685,4057979,17050,17050,597.75,C,C3,,10.0,OWN,41600.0,debt_consolidation,debt consolidation,882xx,NM,23.97,1,Dec-2000,0,22.0,,10,0,5617,51.1%,20,f,0,,INDIVIDUAL,0,150.0,20161.0,False
3285715,4058011,30000,30000,734.18,C,C4,CipherHealth,1.0,MORTGAGE,110000.0,credit_card,BoA Credit Card refinance,564xx,MN,20.5,0,Nov-1997,0,,,8,0,36761,79.9%,26,f,0,,INDIVIDUAL,0,0.0,179866.0,False
3285674,4057944,15000,15000,492.08,B,B2,Murphys Markets Inc.,10.0,MORTGAGE,44000.0,credit_card,Credit Card Refi,955xx,CA,12.6,0,May-1997,1,,,7,0,13232,50.1%,19,w,0,,INDIVIDUAL,0,0.0,164757.0,False
3295733,4068021,28000,28000,788.53,F,F1,The JBg Companies,10.0,MORTGAGE,225000.0,wedding,Wedding expenses,221xx,VA,13.84,2,Jul-1999,0,15.0,,12,0,13435,43.6%,53,f,0,15.0,INDIVIDUAL,0,0.0,607672.0,False
3295706,4067994,10000,10000,365.3,D,D3,south county  hospital,5.0,RENT,50000.0,debt_consolidation,debt consolidation,028xx,RI,18.05,0,Jun-1994,3,28.0,,6,0,5104,88%,8,w,0,28.0,INDIVIDUAL,0,0.0,124417.0,False
2994935,3617114,2250,2250,73.82,B,B2,major university,10.0,MORTGAGE,103000.0,major_purchase,furniture,152xx,PA,15.9,0,Dec-1990,0,24.0,111.0,14,1,22858,55.1%,23,w,0,27.0,INDIVIDUAL,0,0.0,162663.0,False
3295700,4067988,9600,9600,329.65,C,C1,Experis Consulting ,1.0,MORTGAGE,80000.0,medical,Loan,060xx,CT,12.92,0,Jun-1995,2,,,16,0,23642,37.1%,49,w,0,,INDIVIDUAL,0,0.0,130530.0,True
3295178,4067400,6625,6625,230.67,C,C2,Center for Health,3.0,OWN,28800.0,debt_consolidation,debt consolidation,342xx,FL,8.22,0,Jan-2002,0,,54.0,12,1,4788,26.6%,25,w,0,,INDIVIDUAL,0,72.0,4788.0,False
3295702,4067990,24925,24925,817.67,B,B2,Avera St. Lukes,10.0,OWN,56000.0,debt_consolidation,debt consolidation,574xx,SD,18.56,0,Sep-1993,1,,,7,0,20321,80.3%,40,f,0,,INDIVIDUAL,0,0.0,164876.0,False
3284648,4056812,27500,27500,928.05,B,B4,American Eagle Airlines,9.0,OWN,105000.0,credit_card,CC REFI,452xx,OH,11.94,0,Nov-1999,1,25.0,,11,0,21504,81.8%,38,w,0,25.0,INDIVIDUAL,0,0.0,152610.0,False
3215549,3957782,17050,17050,583.48,B,B5,Northwest Health Services,4.0,OWN,38000.0,debt_consolidation,Debt consolidation,644xx,MO,27.85,0,Oct-1996,0,68.0,,16,0,17099,51.5%,27,f,0,68.0,INDIVIDUAL,0,0.0,39175.0,False
3295259,4067486,15000,15000,506.21,B,B4,Premier Rental Purchase,6.0,MORTGAGE,62000.0,debt_consolidation,Debt Consolidation,300xx,GA,16.36,0,Feb-1999,0,,,7,0,31663,92.3%,10,f,0,,INDIVIDUAL,0,0.0,31663.0,True
3295503,4067758,8000,8000,299.31,E,E1,Subway,1.0,RENT,24000.0,other,Personal,471xx,IN,22.3,0,Jun-2003,4,37.0,,13,0,9235,66.4%,34,f,0,37.0,INDIVIDUAL,0,0.0,187648.0,False
3295667,4067947,16000,16000,486.97,A,A1,Our lady of lourdes medical center,4.0,MORTGAGE,65000.0,home_improvement,Home improvement,197xx,DE,6.74,0,Oct-2006,1,,,7,0,902,6.1%,9,f,0,,INDIVIDUAL,0,0.0,208143.0,False
3285609,4057891,35000,35000,908.89,D,D4,DCPS,10.0,MORTGAGE,106000.0,credit_card,Combined Loans,207xx,MD,6.1,0,Mar-1998,1,42.0,,5,0,27053,77.5%,20,f,0,42.0,INDIVIDUAL,0,0.0,362021.0,False
3295666,4067945,20050,20050,636.66,A,A5,Wildwood Family Clinic,10.0,MORTGAGE,90000.0,debt_consolidation,Financial Control,535xx,WI,10.47,1,Jul-1988,0,19.0,,10,0,25058,63.4%,30,f,0,,INDIVIDUAL,0,0.0,248395.0,False
3285631,4057915,14600,14600,485.77,B,B3,Teaneck Police Department,5.0,RENT,103000.0,debt_consolidation,Debt Consolidation,076xx,NJ,4.45,0,Jul-2000,1,45.0,,8,0,8849,62.8%,27,w,0,48.0,INDIVIDUAL,0,0.0,11637.0,False
3285620,4057903,16000,16000,391.56,C,C4,Trinity West Medical Center,8.0,MORTGAGE,53000.0,credit_card,Debt Consolidation,439xx,OH,32.63,0,Oct-1997,0,,87.0,10,1,9839,88.6%,36,f,0,,INDIVIDUAL,0,0.0,159450.0,False
3295655,4067934,18000,18000,560.91,A,A3,Southwest Energy LLC,10.0,OWN,130000.0,credit_card,Payoff credit cards,855xx,AZ,8.13,0,Jan-1996,0,,,8,0,20661,47.5%,25,f,0,,INDIVIDUAL,0,0.0,28013.0,False
3198505,3931469,20000,20000,623.23,A,A3,Anheuser-Busch,8.0,RENT,150000.0,debt_consolidation,Debt Consolidation,222xx,VA,6.57,0,Nov-1997,0,,,6,0,24258,59.6%,23,w,0,,INDIVIDUAL,0,0.0,24258.0,False
3295625,4067903,24925,24925,817.67,B,B2,FMEW,10.0,MORTGAGE,80000.0,debt_consolidation,Always On Time,109xx,NY,12.24,1,Jul-1994,0,8.0,,7,0,27787,96.5%,19,f,0,,INDIVIDUAL,0,0.0,357160.0,False
3241193,3984136,8000,8000,273.78,B,B5,Millburn Board of Education,10.0,MORTGAGE,89000.0,debt_consolidation,Catching Up,070xx,NJ,24.96,6,Jan-1992,2,19.0,,7,0,10782,98.3%,24,f,0,20.0,INDIVIDUAL,0,0.0,347288.0,False
3295638,4067916,16000,16000,508.06,A,A5,comed,10.0,RENT,80000.0,debt_consolidation,debt consoliation,606xx,IL,18.49,0,Sep-1992,0,,,8,0,36165,78.6%,30,w,0,,INDIVIDUAL,0,0.0,56436.0,False
3285593,4057873,5000,5000,164.03,B,B2,Penn State University,8.0,MORTGAGE,50000.0,home_improvement,renovation loan,166xx,PA,27.82,0,Jun-1999,0,34.0,,14,0,17936,73.2%,22,f,0,,INDIVIDUAL,0,0.0,33648.0,True
3295626,4067904,10750,10750,367.88,B,B5,"Rainsville Technology,Inc.",7.0,OWN,31905.12,debt_consolidation,Bill pay off,359xx,AL,33.93,0,Dec-1987,1,,,14,0,20344,58.5%,28,f,0,,INDIVIDUAL,0,0.0,24090.0,False
3095173,3767393,12000,12000,393.67,B,B2,Ecolab Inc.,10.0,OWN,50000.0,credit_card,Credit card refinancing,535xx,WI,12.38,1,Feb-1990,1,14.0,,7,0,17227,53.8%,21,f,0,,INDIVIDUAL,0,0.0,17227.0,False
3295612,4067885,16000,16000,524.89,B,B2,Procter & Gamble ,2.0,RENT,96000.0,credit_card,Credit card loan ,450xx,OH,6.57,0,Dec-2005,0,,,9,0,18642,72%,11,f,0,,INDIVIDUAL,0,0.0,18642.0,False
3285574,4057849,10000,10000,337.47,B,B4,MUSEUM TOWER,10.0,RENT,49416.36,debt_consolidation,NEW START,104xx,NY,15.23,0,Sep-1994,1,,,8,0,12688,55.9%,15,f,0,,INDIVIDUAL,0,0.0,20860.0,False
3285561,4057835,17050,17050,575.39,B,B4,Community health Network and OBS Company,5.0,MORTGAGE,45000.0,credit_card,Credit card refinancing,462xx,IN,28.16,0,May-1999,1,,,14,0,18401,93.9%,24,w,0,,INDIVIDUAL,0,0.0,208282.0,False
3295605,4067876,17500,17500,488.02,E,E5,Heartland International Health Center,2.0,RENT,52250.0,credit_card,Rescue loan,606xx,IL,22.08,0,May-1997,1,,,12,0,24006,100.9%,22,f,0,,INDIVIDUAL,0,0.0,38534.0,True
1817182,2119545,10200,10200,334.62,B,B2,YMCA,1.0,RENT,30000.0,debt_consolidation,Getting back on track,950xx,CA,14.16,0,Aug-1999,0,,,12,0,14212,33.8%,16,w,0,,INDIVIDUAL,0,0.0,14212.0,False
3285549,4057817,7500,7500,253.11,B,B4,fred haas toyota world,10.0,RENT,41581.88,debt_consolidation,cutting the cost,770xx,TX,12.29,0,Jun-2001,0,,,9,0,18011,55.9%,11,f,0,,INDIVIDUAL,0,0.0,18011.0,False
3285533,4057795,8325,8325,289.86,C,C2,Los angeles unified school district,5.0,RENT,25000.0,debt_consolidation,loan,913xx,CA,23.09,0,Dec-1997,0,29.0,50.0,6,2,9085,73.3%,19,f,0,,INDIVIDUAL,0,0.0,51862.0,False
3295552,4067818,8875,8875,313.3,C,C4,Connors State College,10.0,RENT,28000.0,debt_consolidation,Debt consolidation,744xx,OK,15.41,0,May-1995,0,38.0,,8,0,6680,83.5%,16,f,0,38.0,INDIVIDUAL,0,0.0,42176.0,False
3285515,4057775,24000,24000,809.93,B,B4,USLI,3.0,RENT,78000.0,credit_card,Credit Card Refinance,926xx,CA,15.72,0,Jan-2000,0,,,21,0,22665,60.8%,44,f,0,,INDIVIDUAL,0,0.0,55503.0,False
3285519,4057779,12200,12200,405.92,B,B3,sam's club,4.0,OWN,38000.0,debt_consolidation,pay off credit cards,917xx,CA,30.09,0,Sep-2004,0,,,8,0,15774,71.1%,20,w,0,,INDIVIDUAL,0,0.0,33604.0,True
3146064,3858307,18000,18000,582.17,B,B1,T-Mobile USA Inc,7.0,RENT,140000.0,debt_consolidation,Personal Loan,980xx,WA,30.34,0,May-2006,1,,,10,0,27889,86.1%,31,f,0,,INDIVIDUAL,0,0.0,115954.0,False
3295526,4067784,16000,16000,524.89,B,B2,University of Cincinnati,6.0,MORTGAGE,80000.0,credit_card,Credit Card Payoff,450xx,OH,32.09,0,Jun-2001,2,,,15,0,25113,55.1%,43,f,0,,INDIVIDUAL,0,0.0,264402.0,False
3219099,3961840,24000,24000,730.46,A,A1,Wasatch Shutter Design,9.0,MORTGAGE,85000.0,home_improvement,Credit Card Refinance,847xx,UT,12.47,0,Feb-1993,0,40.0,,13,0,14301,30.5%,30,w,0,,INDIVIDUAL,0,0.0,211793.0,False
3285448,4057695,35000,35000,1201.84,C,C1,Tom Williams Lexus,10.0,MORTGAGE,110000.0,debt_consolidation,Debt consolidation,352xx,AL,23.3,0,Jul-1996,0,,,13,0,82368,73.9%,30,f,0,,INDIVIDUAL,0,0.0,175559.0,False
2896887,3529304,8000,8000,274.71,C,C1,chatham school district,10.0,OWN,31000.0,car,help,998xx,AK,11.85,0,Aug-1983,0,,113.0,5,1,8507,46.7%,7,w,0,,INDIVIDUAL,0,0.0,8507.0,False
974654,1196932,6400,6400,224.38,C,C3,Ward Trucking LLC,2.0,RENT,34000.0,debt_consolidation,Consolidate credit card debt ,226xx,VA,32.4,0,Mar-1998,0,47.0,,6,0,4915,96.4%,15,f,0,,INDIVIDUAL,0,0.0,17990.0,False
3240245,3983099,8000,8000,273.78,B,B5,Broward Health,1.0,RENT,47000.0,credit_card,CREDIT CARD REFINANCE,330xx,FL,13.91,0,Dec-2000,0,69.0,87.0,10,1,9439,80.7%,13,f,0,77.0,INDIVIDUAL,0,0.0,37660.0,False
3295482,4067733,30000,30000,1059.02,C,C4,,,MORTGAGE,94800.0,wedding,Wedding Loan,302xx,GA,32.96,0,Jul-1990,0,,,15,0,54982,84.8%,36,f,0,,INDIVIDUAL,0,0.0,306256.0,False
3295431,4067676,15350,15350,574.31,E,E1,swissport,4.0,RENT,39010.0,other,Other,112xx,NY,22.52,0,Dec-2006,0,49.0,,8,0,6010,78.1%,12,f,0,49.0,INDIVIDUAL,0,0.0,22575.0,False
3295465,4067715,20000,20000,727.98,D,D2,General dynamics,5.0,RENT,68000.0,debt_consolidation,Consolidating cards,220xx,VA,25.84,0,Jan-1998,3,,,17,0,18627,55.8%,40,w,0,,INDIVIDUAL,0,0.0,98312.0,False
3285432,4057676,35000,35000,936.86,E,E1,exxon mobil,6.0,MORTGAGE,125000.0,debt_consolidation,bills,775xx,TX,18.02,0,Dec-1999,0,,,8,0,8162,44.1%,27,w,0,,INDIVIDUAL,0,0.0,54335.0,False
3285428,4057672,32350,32350,1110.84,C,C1,Dept of the Army,10.0,MORTGAGE,72000.0,debt_consolidation,Debt consolidation,799xx,TX,22.58,0,Sep-1992,0,45.0,,12,0,26389,59.8%,39,w,0,45.0,INDIVIDUAL,0,0.0,120088.0,False
3295455,4067705,12000,12000,417.81,C,C2,CGI FEDERAL INC,1.0,RENT,43250.0,debt_consolidation,Debt Loan,242xx,VA,20.89,0,Feb-2005,1,,,10,0,14384,42.3%,16,f,0,,INDIVIDUAL,0,0.0,39377.0,False
3285415,4057658,10000,10000,366.82,D,D4,cummins west inc,5.0,RENT,45000.0,other,Other,945xx,CA,23.55,0,Sep-1999,1,,,6,0,7894,43.9%,14,f,0,,INDIVIDUAL,0,0.0,60585.0,False
3295442,4067689,18600,18600,414.88,B,B3,Scheurer Hospital,10.0,MORTGAGE,84000.0,debt_consolidation,debt consolidate,487xx,MI,8.77,0,Jul-1990,0,,,11,0,11052,77.8%,20,f,0,,INDIVIDUAL,0,0.0,65623.0,False
3284873,4057051,8000,8000,266.18,B,B3,"RJ Rhodes Transit, Inc",10.0,MORTGAGE,90000.0,major_purchase,Ring,150xx,PA,9.23,0,May-1996,1,66.0,,9,0,9628,52%,35,w,0,,INDIVIDUAL,0,1099.0,215521.0,True
3285421,4057664,28000,28000,905.59,B,B1,Continental Automotive,10.0,MORTGAGE,149000.0,debt_consolidation,Debt Consolidation,357xx,AL,21.12,0,Aug-1992,3,,,18,0,89138,65.5%,42,w,0,,INDIVIDUAL,0,0.0,312586.0,False
3005977,3638227,10000,10000,328.06,B,B2,California Health & Human Services Agenc,8.0,RENT,45000.0,debt_consolidation,debt consolidation loan,956xx,CA,15.79,0,Oct-2007,0,,,9,0,7583,51.6%,13,w,0,,INDIVIDUAL,0,0.0,19919.0,True
